call_id,paso,concurrencia_obj,turno,categoria,texto,transcripcion,wer,t_habla,t_fin_envio,t_resp,t_fin_resp,espera_s,resp_s,cortes_n,cortes_s,error,pausa_s,apareado,eou,stt,endpointing,llm,llm_total,tts,total,e2e
ea625e56-50df-4b91-9e8d-e568e3c77f40,e5_96,96,3,short,"Dale, de acuerdo.",,,1790377882.028,1790377883.023,,,,,0,0,timeout esperando que el agente empiece a responder,2.156,1,1.903,1.594,0.308,0.518,1.574,0.238,2.659,3.711
ea625e56-50df-4b91-9e8d-e568e3c77f40,e5_96,96,4,short,"Dale, de acuerdo.",,,1790377900.193,1790377901.183,1790377904.941,1790377912.711,3.758,7.771,2,0.96,,3.288,1,0.993,0.986,0.007,0.321,1.066,0.267,1.581,2.38
ea625e56-50df-4b91-9e8d-e568e3c77f40,e5_96,96,5,short,"Dale, de acuerdo.",,,1790377916.0,1790377916.983,1790377927.821,1790377934.475,10.839,6.654,3,1.08,,2.055,1,1.825,1.79,0.035,0.661,3.62,0.199,2.685,6.028
ea625e56-50df-4b91-9e8d-e568e3c77f40,e5_96,96,6,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377936.53,1790377939.122,1790377945.181,1790377951.551,6.059,6.37,2,0.88,,4.453,1,1.103,1.1,0.003,,,,,
ea625e56-50df-4b91-9e8d-e568e3c77f40,e5_96,96,7,short,Si.,,,1790377956.005,1790377956.382,1790377953.661,1790377959.237,-2.721,5.576,1,0.32,,7.645,1,0.0,0.0,0.0,,,,,
50668ab5-1b9d-4bd2-82e0-3c7eb7bdea24,e5_96,96,0,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377890.548,1790377893.129,1790377903.761,1790377906.124,10.632,2.363,1,0.36,,6.844,1,2.49,1.743,0.747,1.585,3.089,0.996,5.071,5.844
50668ab5-1b9d-4bd2-82e0-3c7eb7bdea24,e5_96,96,1,short,No.,,,1790377912.969,1790377913.269,1790377907.041,1790377917.047,-6.228,10.006,6,3.16,,1.0,1,2.002,1.992,0.011,1.064,3.182,0.313,3.379,
50668ab5-1b9d-4bd2-82e0-3c7eb7bdea24,e5_96,96,2,short,Perfecto.,,,1790377918.047,1790377918.509,1790377917.081,1790377939.141,-1.428,22.06,8,3.48,,3.187,1,2.469,2.437,0.032,1.072,2.019,0.446,3.988,5.369
50668ab5-1b9d-4bd2-82e0-3c7eb7bdea24,e5_96,96,3,short,"Dale, de acuerdo.",,,1790377942.328,1790377943.309,1790377948.441,1790377954.401,5.132,5.96,1,0.4,,1.225,1,1.747,1.596,0.151,0.428,0.869,0.257,2.432,2.79
50668ab5-1b9d-4bd2-82e0-3c7eb7bdea24,e5_96,96,4,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377955.627,1790377958.669,1790377960.961,1790377963.201,2.292,2.24,0,0,,3.158,1,1.333,1.332,0.001,,,,,
50668ab5-1b9d-4bd2-82e0-3c7eb7bdea24,e5_96,96,5,short,No.,,,1790377966.359,1790377966.669,1790377971.401,1790377976.337,4.731,4.937,0,0,,3.57,1,1.001,0.411,0.59,0.213,1.803,0.325,1.539,3.131
50668ab5-1b9d-4bd2-82e0-3c7eb7bdea24,e5_96,96,6,short,"Dale, de acuerdo.",,,1790377979.908,1790377980.889,1790377982.841,1790377988.97,1.952,6.129,1,0.4,,1.944,1,1.0,0.371,0.63,0.156,0.622,0.053,1.209,1.055
b21e2fa0-9c70-426f-a823-a3e13ef7804b,e5_96,96,0,short,Si.,,,1790377810.008,1790377810.369,,,,,0,0,timeout esperando que el agente empiece a responder,4.74,0,,,,,,,,
b21e2fa0-9c70-426f-a823-a3e13ef7804b,e5_96,96,1,short,"Dale, de acuerdo.",,,1790377830.124,1790377831.108,,,,,0,0,timeout esperando que el agente empiece a responder,1.639,0,,,,,,,,
b21e2fa0-9c70-426f-a823-a3e13ef7804b,e5_96,96,2,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377847.756,1790377850.348,1790377856.947,1790377865.643,6.598,8.696,6,2.76,,3.082,0,,,,,,,,
b21e2fa0-9c70-426f-a823-a3e13ef7804b,e5_96,96,3,short,Perfecto.,,,1790377868.725,1790377869.189,,,,,0,0,timeout esperando que el agente empiece a responder,4.288,0,,,,,,,,
8952d49c-ff43-408a-81b0-f3079aa27a8a,e5_96,96,0,short,"Dale, de acuerdo.",,,1790377793.217,1790377794.198,1790377805.876,1790377814.609,11.678,8.732,3,1.6,,7.396,0,,,,,,,,
8952d49c-ff43-408a-81b0-f3079aa27a8a,e5_96,96,1,short,"Dale, de acuerdo.",,,1790377822.005,1790377822.998,,,,,0,0,timeout esperando que el agente empiece a responder,2.476,0,,,,,,,,
8952d49c-ff43-408a-81b0-f3079aa27a8a,e5_96,96,2,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377840.48,1790377843.078,,,,,0,0,timeout esperando que el agente empiece a responder,1.953,0,,,,,,,,
8952d49c-ff43-408a-81b0-f3079aa27a8a,e5_96,96,3,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377860.045,1790377863.558,1790377859.796,1790377873.958,-3.761,14.162,11,5.678,,9.515,0,,,,,,,,
8952d49c-ff43-408a-81b0-f3079aa27a8a,e5_96,96,4,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377883.474,1790377886.978,,,,,0,0,timeout esperando que el agente empiece a responder,1.0,0,,,,,,,,
8952d49c-ff43-408a-81b0-f3079aa27a8a,e5_96,96,5,short,No.,,,1790377902.986,1790377903.298,1790377905.077,1790377908.877,1.778,3.8,0,0,,1.756,0,,,,,,,,
9d91babf-5465-4fad-8392-dfdd994bfc22,e5_96,96,0,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377833.936,1790377837.437,,,,,0,0,timeout esperando que el agente empiece a responder,3.227,0,,,,,,,,
9d91babf-5465-4fad-8392-dfdd994bfc22,e5_96,96,1,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377855.668,1790377858.717,1790377854.647,1790377875.127,-4.07,20.48,23,14.238,,1.0,0,,,,,,,,
9d91babf-5465-4fad-8392-dfdd994bfc22,e5_96,96,2,short,Si.,,,1790377876.128,1790377876.498,1790377875.167,1790377879.57,-1.331,4.403,2,1.04,,2.726,0,,,,,,,,
9d91babf-5465-4fad-8392-dfdd994bfc22,e5_96,96,3,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377882.296,1790377885.337,1790377883.367,1790377887.897,-1.97,4.53,3,2.44,,4.943,0,,,,,,,,
9d91babf-5465-4fad-8392-dfdd994bfc22,e5_96,96,4,medium,"Perfecto, muchas gracias por la informacion.",,,1790377892.841,1790377894.958,1790377888.127,1790377911.337,-6.831,23.21,10,5.6,,1.723,0,,,,,,,,
8e4fc92b-1014-4194-a953-cb17bd874e22,e5_96,96,0,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377854.515,1790377857.096,1790377855.447,1790377860.58,-1.649,5.133,4,1.679,,7.073,0,,,,,,,,
8e4fc92b-1014-4194-a953-cb17bd874e22,e5_96,96,1,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377867.654,1790377870.696,1790377877.887,1790377882.22,7.191,4.333,2,1.0,,1.355,0,,,,,,,,
8e4fc92b-1014-4194-a953-cb17bd874e22,e5_96,96,2,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377883.576,1790377886.636,1790377882.447,1790377891.548,-4.189,9.101,3,1.4,,2.212,0,,,,,,,,
8e4fc92b-1014-4194-a953-cb17bd874e22,e5_96,96,3,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377893.761,1790377896.816,,,,,0,0,timeout esperando que el agente empiece a responder,1.879,0,,,,,,,,
8e4fc92b-1014-4194-a953-cb17bd874e22,e5_96,96,4,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377913.701,1790377917.216,1790377914.767,1790377928.622,-2.45,13.855,7,3.28,,3.727,0,,,,,,,,
8e4fc92b-1014-4194-a953-cb17bd874e22,e5_96,96,5,short,"Dale, de acuerdo.",,,1790377932.35,1790377933.336,1790377937.207,1790377942.187,3.871,4.98,0,0,,6.029,0,,,,,,,,
8e4fc92b-1014-4194-a953-cb17bd874e22,e5_96,96,6,short,No.,,,1790377948.216,1790377948.536,1790377949.126,1790377954.896,0.591,5.77,1,0.32,,1.063,0,,,,,,,,
204d846a-ba73-417d-b304-dcdf61bb93a4,e5_96,96,0,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377825.219,1790377828.721,1790377843.167,1790377845.459,14.446,2.292,0,0,,1.484,0,,,,,,,,
204d846a-ba73-417d-b304-dcdf61bb93a4,e5_96,96,1,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377846.944,1790377849.181,1790377847.686,1790377854.424,-1.495,6.738,1,0.4,,1.962,0,,,,,,,,
204d846a-ba73-417d-b304-dcdf61bb93a4,e5_96,96,2,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377856.387,1790377858.98,,,,,0,0,timeout esperando que el agente empiece a responder,1.587,0,,,,,,,,
204d846a-ba73-417d-b304-dcdf61bb93a4,e5_96,96,3,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377875.585,1790377877.82,1790377887.167,1790377893.416,9.347,6.25,3,2.04,,1.622,0,,,,,,,,
204d846a-ba73-417d-b304-dcdf61bb93a4,e5_96,96,4,short,No.,,,1790377895.038,1790377895.341,1790377893.887,1790377912.739,-1.454,18.852,14,9.681,,2.795,0,,,,,,,,
204d846a-ba73-417d-b304-dcdf61bb93a4,e5_96,96,5,short,No.,,,1790377915.535,1790377915.84,1790377918.406,1790377929.337,2.566,10.93,4,2.4,,2.625,0,,,,,,,,
204d846a-ba73-417d-b304-dcdf61bb93a4,e5_96,96,6,short,Perfecto.,,,1790377931.962,1790377932.441,1790377941.006,1790377951.57,8.566,10.564,1,0.52,,1.331,0,,,,,,,,
204d846a-ba73-417d-b304-dcdf61bb93a4,e5_96,96,7,short,Si.,,,1790377952.901,1790377953.281,1790377952.406,1790377958.691,-0.875,6.285,2,1.16,,1.0,0,,,,,,,,
c78a226e-736d-4f9a-8df1-78ec2c1ac712,e5_96,96,0,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377893.408,1790377896.449,1790377893.547,1790377897.207,-2.902,3.66,1,0.4,,3.552,1,4.313,3.62,0.693,1.127,2.473,0.385,5.826,9.043
c78a226e-736d-4f9a-8df1-78ec2c1ac712,e5_96,96,1,short,No.,,,1790377900.76,1790377901.069,1790377902.387,1790377905.078,1.318,2.691,1,0.68,,1.264,1,4.486,4.481,0.005,1.057,2.552,1.632,7.175,8.017
c78a226e-736d-4f9a-8df1-78ec2c1ac712,e5_96,96,2,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377906.342,1790377909.85,1790377910.387,1790377912.164,0.537,1.777,0,0,,3.947,1,1.715,1.711,0.003,0.593,2.099,0.454,2.761,
c78a226e-736d-4f9a-8df1-78ec2c1ac712,e5_96,96,3,short,No.,,,1790377916.111,1790377916.429,1790377913.387,1790377916.881,-3.042,3.494,1,0.52,,4.818,1,1.211,1.147,0.064,0.581,1.429,0.584,2.376,3.168
c78a226e-736d-4f9a-8df1-78ec2c1ac712,e5_96,96,4,short,No.,,,1790377921.7,1790377922.009,1790377919.786,1790377924.428,-2.223,4.641,1,1.52,,3.096,1,1.971,1.941,0.03,0.497,1.933,0.353,2.821,
c78a226e-736d-4f9a-8df1-78ec2c1ac712,e5_96,96,5,short,Perfecto.,,,1790377927.524,1790377927.989,1790377934.107,1790377936.192,6.118,2.086,0,0,,4.186,1,1.868,1.761,0.108,1.329,2.541,0.682,3.879,5.109
c78a226e-736d-4f9a-8df1-78ec2c1ac712,e5_96,96,6,short,Perfecto.,,,1790377940.38,1790377940.849,1790377943.826,1790377948.886,2.978,5.06,1,0.84,,1.644,1,1.342,1.34,0.002,0.319,1.549,0.315,1.977,2.572
c78a226e-736d-4f9a-8df1-78ec2c1ac712,e5_96,96,7,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377950.53,1790377952.769,1790377950.866,1790377955.924,-1.902,5.058,2,0.72,,6.613,1,1.687,1.669,0.018,0.578,1.784,0.243,2.509,3.371
3cc48667-304d-4439-ad88-29f79124d540,e5_96,96,0,short,No.,,,1790377840.93,1790377841.231,,,,,0,0,timeout esperando que el agente empiece a responder,1.369,0,,,,,,,,
3cc48667-304d-4439-ad88-29f79124d540,e5_96,96,1,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377857.613,1790377861.131,,,,,0,0,timeout esperando que el agente empiece a responder,2.496,0,,,,,,,,
3cc48667-304d-4439-ad88-29f79124d540,e5_96,96,2,short,No.,,,1790377878.629,1790377878.931,,,,,0,0,timeout esperando que el agente empiece a responder,2.123,0,,,,,,,,
3cc48667-304d-4439-ad88-29f79124d540,e5_96,96,3,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377896.074,1790377899.592,1790377899.357,1790377910.415,-0.235,11.059,4,3.159,,4.175,0,,,,,,,,
3cc48667-304d-4439-ad88-29f79124d540,e5_96,96,4,short,"Dale, de acuerdo.",,,1790377914.591,1790377915.571,1790377928.036,1790377934.133,12.465,6.097,1,0.48,,1.825,0,,,,,,,,
3cc48667-304d-4439-ad88-29f79124d540,e5_96,96,5,short,"Dale, de acuerdo.",,,1790377935.959,1790377936.952,1790377947.116,1790377953.646,10.165,6.53,1,0.36,,4.726,0,,,,,,,,
3cc48667-304d-4439-ad88-29f79124d540,e5_96,96,6,medium,"Perfecto, muchas gracias por la informacion.",,,1790377958.372,1790377960.491,1790377956.356,1790377962.196,-4.135,5.84,1,0.36,,6.123,0,,,,,,,,
102c0513-89f4-49c0-9360-55abdfacf77c,e5_96,96,0,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377873.222,1790377876.263,,,,,0,0,timeout esperando que el agente empiece a responder,3.832,1,3.357,3.196,0.161,1.865,3.626,0.878,6.1,8.481
102c0513-89f4-49c0-9360-55abdfacf77c,e5_96,96,1,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377895.114,1790377897.702,1790377897.697,1790377904.303,-0.006,6.607,4,1.52,,4.738,1,1.621,1.59,0.031,0.648,2.296,0.554,2.823,4.207
102c0513-89f4-49c0-9360-55abdfacf77c,e5_96,96,2,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377909.042,1790377912.083,,,,,0,0,timeout esperando que el agente empiece a responder,4.504,1,1.476,1.375,0.1,0.644,2.026,0.649,2.769,3.473
102c0513-89f4-49c0-9360-55abdfacf77c,e5_96,96,3,short,Si.,,,1790377931.593,1790377931.962,1790377931.136,1790377938.796,-0.826,7.66,2,0.84,,3.858,1,2.047,1.765,0.282,0.848,1.92,0.316,3.211,3.504
102c0513-89f4-49c0-9360-55abdfacf77c,e5_96,96,4,medium,"Perfecto, muchas gracias por la informacion.",,,1790377942.655,1790377944.763,1790377944.177,1790377951.466,-0.586,7.29,1,0.64,,3.025,1,1.955,1.945,0.011,,,,,
102c0513-89f4-49c0-9360-55abdfacf77c,e5_96,96,5,short,Perfecto.,,,1790377954.492,1790377954.963,1790377955.456,1790377958.836,0.493,3.38,1,0.36,,4.462,1,1.166,1.13,0.036,,,,,
102c0513-89f4-49c0-9360-55abdfacf77c,e5_96,96,6,short,Si.,,,1790377963.298,1790377963.663,1790377968.376,1790377974.781,4.714,6.405,1,0.44,,1.291,1,1.117,1.104,0.013,1.04,3.036,0.104,2.261,3.548
02fe289d-2e6d-4263-bd24-f17554146845,e5_96,96,0,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377813.792,1790377816.012,1790377827.186,1790377841.6,11.174,14.414,9,5.76,,6.1,1,4.004,3.277,0.727,1.601,1.793,1.858,7.463,7.383
02fe289d-2e6d-4263-bd24-f17554146845,e5_96,96,1,short,No.,,,1790377847.7,1790377848.012,,,,,0,0,timeout esperando que el agente empiece a responder,3.129,1,2.009,1.971,0.038,1.235,2.526,1.314,4.558,4.622
02fe289d-2e6d-4263-bd24-f17554146845,e5_96,96,2,short,Perfecto.,,,1790377866.144,1790377866.613,,,,,0,0,timeout esperando que el agente empiece a responder,1.953,1,1.813,1.798,0.015,0.76,2.633,0.989,3.562,4.317
02fe289d-2e6d-4263-bd24-f17554146845,e5_96,96,3,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377883.581,1790377886.632,,,,,0,0,timeout esperando que el agente empiece a responder,1.84,1,1.762,1.699,0.063,1.099,2.274,0.764,3.625,4.42
02fe289d-2e6d-4263-bd24-f17554146845,e5_96,96,4,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377903.477,1790377906.993,1790377905.146,1790377913.347,-1.847,8.201,4,2.0,,1.605,1,1.921,1.899,0.022,0.618,1.345,0.221,2.76,
02fe289d-2e6d-4263-bd24-f17554146845,e5_96,96,5,medium,"Perfecto, muchas gracias por la informacion.",,,1790377914.953,1790377917.073,1790377931.146,1790377940.521,14.074,9.375,2,1.32,,2.077,1,2.134,2.128,0.007,,,0.241,,
02fe289d-2e6d-4263-bd24-f17554146845,e5_96,96,6,short,"Dale, de acuerdo.",,,1790377942.599,1790377943.593,1790377947.506,1790377955.843,3.913,8.337,1,0.44,,1.57,1,0.0,0.0,0.0,,,,,
02fe289d-2e6d-4263-bd24-f17554146845,e5_96,96,7,short,"Dale, de acuerdo.",,,1790377957.414,1790377958.412,1790377970.786,1790377978.923,12.374,8.137,0,0,,9.732,1,0.0,0.0,0.0,0.472,2.665,0.224,0.697,
4646a1e5-9f1a-4f6d-852a-6cde82344a59,e5_96,96,0,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377794.873,1790377798.374,1790377807.858,1790377812.988,9.484,5.129,4,2.04,,1.793,0,,,,,,,,
4646a1e5-9f1a-4f6d-852a-6cde82344a59,e5_96,96,1,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377814.781,1790377817.014,1790377813.819,1790377822.939,-3.196,9.12,3,1.28,,2.993,0,,,,,,,,
4646a1e5-9f1a-4f6d-852a-6cde82344a59,e5_96,96,2,short,No.,,,1790377825.932,1790377826.234,,,,,0,0,timeout esperando que el agente empiece a responder,10.0,0,,,,,,,,
4646a1e5-9f1a-4f6d-852a-6cde82344a59,e5_96,96,3,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377851.242,1790377853.474,1790377859.938,1790377863.637,6.464,3.699,1,0.56,,4.246,0,,,,,,,,
4646a1e5-9f1a-4f6d-852a-6cde82344a59,e5_96,96,4,medium,"Perfecto, muchas gracias por la informacion.",,,1790377867.885,1790377869.995,1790377864.539,1790377875.941,-5.456,11.402,9,4.6,,4.486,0,,,,,,,,
29481781-b25d-4533-a893-6f3acd62d100,e5_96,96,0,short,No.,,,1790377832.316,1790377832.617,,,,,0,0,timeout esperando que el agente empiece a responder,3.389,0,,,,,,,,
29481781-b25d-4533-a893-6f3acd62d100,e5_96,96,1,short,No.,,,1790377851.011,1790377851.317,,,,,0,0,timeout esperando que el agente empiece a responder,1.202,0,,,,,,,,
29481781-b25d-4533-a893-6f3acd62d100,e5_96,96,2,short,No.,,,1790377867.527,1790377867.836,1790377878.909,1790377891.475,11.072,12.566,9,5.56,,4.741,0,,,,,,,,
29481781-b25d-4533-a893-6f3acd62d100,e5_96,96,3,short,Si.,,,1790377896.217,1790377896.597,1790377910.509,1790377914.516,13.912,4.007,2,0.76,,2.507,0,,,,,,,,
29481781-b25d-4533-a893-6f3acd62d100,e5_96,96,4,short,No.,,,1790377917.024,1790377917.337,1790377915.189,1790377920.437,-2.148,5.248,1,0.32,,2.895,0,,,,,,,,
142f67ef-0413-4169-aa5c-70d3d3736063,e5_96,96,0,medium,"Perfecto, muchas gracias por la informacion.",,,1790377807.779,1790377809.88,1790377822.409,1790377835.028,12.529,12.619,8,4.76,,8.766,0,,,,,,,,
142f67ef-0413-4169-aa5c-70d3d3736063,e5_96,96,1,short,"Dale, de acuerdo.",,,1790377843.794,1790377844.78,,,,,0,0,timeout esperando que el agente empiece a responder,2.655,0,,,,,,,,
142f67ef-0413-4169-aa5c-70d3d3736063,e5_96,96,2,medium,"Perfecto, muchas gracias por la informacion.",,,1790377862.448,1790377864.56,,,,,0,0,timeout esperando que el agente empiece a responder,8.055,0,,,,,,,,
142f67ef-0413-4169-aa5c-70d3d3736063,e5_96,96,3,short,No.,,,1790377887.62,1790377887.939,1790377887.329,1790377894.129,-0.611,6.8,5,3.039,,1.0,0,,,,,,,,
142f67ef-0413-4169-aa5c-70d3d3736063,e5_96,96,4,short,Perfecto.,,,1790377895.129,1790377895.6,1790377894.329,,-1.271,,0,0,timeout esperando que el agente termine de hablar,3.482,0,,,,,,,,
142f67ef-0413-4169-aa5c-70d3d3736063,e5_96,96,5,short,No.,,,1790377924.083,1790377924.4,1790377894.329,1790377925.466,-30.071,31.137,18,10.319,,5.183,0,,,,,,,,
a10e25c0-bb41-48b8-a819-dde2edd40dc1,e5_96,96,0,short,No.,,,1790377844.304,1790377844.605,1790377845.959,1790377855.806,1.354,9.847,6,2.68,,2.657,0,,,,,,,,
a10e25c0-bb41-48b8-a819-dde2edd40dc1,e5_96,96,1,medium,"Perfecto, muchas gracias por la informacion.",,,1790377858.464,1790377860.565,,,,,0,0,timeout esperando que el agente empiece a responder,4.199,0,,,,,,,,
a10e25c0-bb41-48b8-a819-dde2edd40dc1,e5_96,96,2,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377879.771,1790377882.365,1790377880.36,1790377882.857,-2.006,2.497,1,0.36,,2.066,0,,,,,,,,
a10e25c0-bb41-48b8-a819-dde2edd40dc1,e5_96,96,3,short,No.,,,1790377884.924,1790377885.226,1790377883.039,1790377889.329,-2.187,6.29,2,0.794,,2.188,0,,,,,,,,
a10e25c0-bb41-48b8-a819-dde2edd40dc1,e5_96,96,4,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377891.518,1790377893.745,,,,,0,0,timeout esperando que el agente empiece a responder,6.313,0,,,,,,,,
a10e25c0-bb41-48b8-a819-dde2edd40dc1,e5_96,96,5,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377915.066,1790377918.125,1790377917.639,1790377919.208,-0.486,1.568,0,0,,1.306,0,,,,,,,,
a10e25c0-bb41-48b8-a819-dde2edd40dc1,e5_96,96,6,medium,"Perfecto, muchas gracias por la informacion.",,,1790377920.515,1790377922.625,1790377919.96,1790377927.259,-2.665,7.3,2,1.84,,8.667,0,,,,,,,,
e6223776-1a63-4716-8a10-6c4e1c07fa50,e5_96,96,0,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377818.576,1790377821.616,1790377829.889,1790377831.943,8.273,2.054,0,0,,4.489,0,,,,,,,,
e6223776-1a63-4716-8a10-6c4e1c07fa50,e5_96,96,1,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377836.433,1790377839.477,1790377832.809,1790377841.013,-6.668,8.204,2,0.92,,3.827,0,,,,,,,,
e6223776-1a63-4716-8a10-6c4e1c07fa50,e5_96,96,2,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377844.842,1790377847.437,1790377860.649,1790377865.709,13.212,5.06,3,2.44,,1.0,0,,,,,,,,
e6223776-1a63-4716-8a10-6c4e1c07fa50,e5_96,96,3,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377866.709,1790377869.756,1790377867.049,1790377872.46,-2.707,5.41,3,1.28,,3.016,0,,,,,,,,
e6223776-1a63-4716-8a10-6c4e1c07fa50,e5_96,96,4,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377875.477,1790377878.536,1790377881.289,1790377885.748,2.753,4.459,2,0.76,,4.47,0,,,,,,,,
e6223776-1a63-4716-8a10-6c4e1c07fa50,e5_96,96,5,short,Perfecto.,,,1790377890.219,1790377890.697,1790377890.849,1790377897.456,0.152,6.607,1,0.32,,4.418,0,,,,,,,,
e6223776-1a63-4716-8a10-6c4e1c07fa50,e5_96,96,6,short,Perfecto.,,,1790377901.874,1790377902.337,,,,,0,0,timeout esperando que el agente empiece a responder,5.128,0,,,,,,,,
e6223776-1a63-4716-8a10-6c4e1c07fa50,e5_96,96,7,short,"Dale, de acuerdo.",,,1790377922.475,1790377923.457,1790377921.289,1790377928.587,-2.168,7.299,0,0,,4.445,0,,,,,,,,
afe640d9-a1ea-46ca-b68d-d4fffa893ba6,e5_96,96,0,medium,"Perfecto, muchas gracias por la informacion.",,,1790377834.525,1790377836.625,1790377847.399,1790377855.007,10.774,7.608,8,5.12,,1.576,0,,,,,,,,
afe640d9-a1ea-46ca-b68d-d4fffa893ba6,e5_96,96,1,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377856.584,1790377859.166,1790377855.839,,-3.327,,0,0,timeout esperando que el agente termine de hablar,5.897,0,,,,,,,,
afe640d9-a1ea-46ca-b68d-d4fffa893ba6,e5_96,96,2,short,"Dale, de acuerdo.",,,1790377890.064,1790377891.046,1790377855.839,1790377891.579,-35.207,35.74,14,9.76,,1.487,0,,,,,,,,
afe640d9-a1ea-46ca-b68d-d4fffa893ba6,e5_96,96,3,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377893.067,1790377895.305,1790377891.839,1790377898.609,-3.467,6.77,1,0.44,,4.975,0,,,,,,,,
afe640d9-a1ea-46ca-b68d-d4fffa893ba6,e5_96,96,4,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377903.585,1790377906.165,1790377910.679,,4.514,,0,0,timeout esperando que el agente termine de hablar,1.318,0,,,,,,,,
f65030b0-d8ca-4e18-9f57-2857992a641b,e5_96,96,0,short,No.,,,1790377854.928,1790377855.229,,,,,0,0,timeout esperando que el agente empiece a responder,1.123,0,,,,,,,,
f65030b0-d8ca-4e18-9f57-2857992a641b,e5_96,96,1,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377871.364,1790377874.409,,,,,0,0,timeout esperando que el agente empiece a responder,2.714,0,,,,,,,,
f65030b0-d8ca-4e18-9f57-2857992a641b,e5_96,96,2,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377892.137,1790377894.369,1790377895.0,1790377907.256,0.631,12.256,2,0.88,,6.118,0,,,,,,,,
f65030b0-d8ca-4e18-9f57-2857992a641b,e5_96,96,3,short,Perfecto.,,,1790377913.374,1790377913.849,1790377925.28,1790377939.1,11.43,13.82,6,2.64,,3.814,0,,,,,,,,
f65030b0-d8ca-4e18-9f57-2857992a641b,e5_96,96,4,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377942.914,1790377945.969,1790377945.679,1790377950.359,-0.29,4.68,1,0.32,,3.393,0,,,,,,,,
f65030b0-d8ca-4e18-9f57-2857992a641b,e5_96,96,5,short,Si.,,,1790377953.752,1790377954.129,1790377967.319,1790377975.921,13.19,8.603,1,1.08,,1.356,0,,,,,,,,
b28d12f9-5ea4-4b86-9edf-00a3cfac075b,e5_96,96,0,short,No.,,,1790377857.085,1790377857.385,,,,,0,0,timeout esperando que el agente empiece a responder,2.469,0,,,,,,,,
b28d12f9-5ea4-4b86-9edf-00a3cfac075b,e5_96,96,1,short,Si.,,,1790377874.858,1790377875.226,,,,,0,0,timeout esperando que el agente empiece a responder,1.0,0,,,,,,,,
b28d12f9-5ea4-4b86-9edf-00a3cfac075b,e5_96,96,2,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377891.244,1790377894.746,1790377895.899,1790377906.627,1.153,10.728,4,2.36,,4.089,0,,,,,,,,
